filedate,prevfiledate,nextfiledate,simtfidf4,simtfidf3,simtfidf2,simtfidf1,simcount4,simcount3,simcount2,simcount1,countpos4,countpos3,countpos2,countpos1,countpos0,countneg4,countneg3,countneg2,countneg1,countneg0,countlit4,countlit3,countlit2,countlit1,countlit0,countall4,countall3,countall2,countall1,countall0,ticker,filedateobj,prevfiledateobj,nextfiledateobj,stockprice0,stockprice1,stockpricefuture,marketprice0,marketprice1,marketpricefuture,stockreturn0,stockreturnfuture,marketreturn0,marketreturnfuture,beatmarket0,beatmarketfuture
2/5/2015,11/4/2014,5/5/2015,0.969838267,0.955721413,0.949138097,0.969241798,0.977185026,0.963938389,0.947564725,0.973635566,1056,1113,1928,980,874,1581,1569,2894,1347,1212,1731,1757,3513,1590,1582,67717,69338,136422,62342,63465,EL,2/5/2015,11/4/2014,5/5/2015,78.4,72,86.9,2062.52002,2012.099976,2089.459961,0.085157808,0.102934105,0.024749605,0.012977095,TRUE,TRUE
2/5/2015,10/15/2014,4/17/2015,0.97947965,0.947851687,0.951924107,0.960865227,0.987957315,0.952170217,0.95528193,0.967640371,556,201,211,168,534,946,305,314,284,933,1259,601,569,547,1266,56760,23664,24506,22341,56135,FAST,2/5/2015,10/15/2014,4/17/2015,42.06,40.98,40.54,2062.52002,1862.48999,2081.179932,0.026013027,-0.036808029,0.102014249,0.009006462,FALSE,FALSE
2/5/2015,11/26/2014,5/7/2015,0.983502529,0.97464444,0.970958998,0.944613968,0.992069341,0.984473985,0.981176965,0.947741884,390,379,399,804,457,1044,1049,1064,1746,1034,878,879,944,1884,913,39496,39782,43224,83647,41068,FFIV,2/5/2015,11/26/2014,5/7/2015,111.08,129.09,124.43,2062.52002,2072.830078,2088,-0.150259173,0.113492646,-0.004986315,0.012278124,FALSE,TRUE
2/5/2015,11/7/2014,5/7/2015,0.943882635,0.92969263,0.915844055,0.850824771,0.970110619,0.95671524,0.923609982,0.89772835,635,675,1758,790,532,1911,2101,3814,2959,1894,1953,2079,3863,4451,1869,77014,82609,177033,102054,72247,FOX,2/5/2015,11/7/2014,5/7/2015,31.78,33.24,32.335,2062.52002,2031.920044,2088,-0.044916809,0.017313074,0.014947365,0.012278124,FALSE,TRUE
2/5/2015,11/7/2014,5/7/2015,0.943882635,0.92969263,0.915844055,0.850824771,0.970110619,0.95671524,0.923609982,0.89772835,635,675,1758,790,532,1911,2101,3814,2959,1894,1953,2079,3863,4451,1869,77014,82609,177033,102054,72247,FOXA,2/5/2015,11/7/2014,5/7/2015,32.8,34.61,32.78,2062.52002,2031.920044,2088,-0.053714142,-0.000609942,0.014947365,0.012278124,FALSE,FALSE
2/5/2015,11/4/2014,5/5/2015,0.954819158,0.938097244,0.937790029,0.926273808,0.971850152,0.954394192,0.953352203,0.947595537,1915,370,438,453,1941,3080,1062,1400,1489,3309,5241,1782,1977,2042,4154,175244,72323,81190,83430,173678,ICE,2/5/2015,11/4/2014,5/5/2015,225.85,217.52,232.17,2062.52002,2012.099976,2089.459961,0.037580262,0.0275988,0.024749605,0.012977095,TRUE,TRUE
2/5/2015,11/6/2014,5/27/2015,0.820737189,0.878704442,0.897141525,0.89960324,0.831258606,0.925949673,0.948210468,0.952369049,190,611,342,354,367,413,1413,865,624,631,425,2182,1768,1206,1232,25311,82730,47797,43850,45532,KORS,2/5/2015,11/6/2014,5/27/2015,69.77,72.31,45.93,2062.52002,2031.209961,2123.47998,-0.035758314,-0.41808562,0.01529689,0.029127697,FALSE,FALSE
2/5/2015,10/28/2014,5/12/2015,0.837743929,0.833514664,0.91363328,0.913855528,0.830545046,0.832662854,0.933211909,0.935731453,369,2042,580,602,929,1431,3819,1703,1856,2867,1514,4120,2478,2924,5022,48452,151708,63667,70711,105248,MCK,2/5/2015,10/28/2014,5/12/2015,215.86,201.2,229.55,2062.52002,1985.050049,2099.120117,0.070330611,0.061490821,0.038284418,0.017589719,TRUE,TRUE
2/5/2015,11/6/2014,4/29/2015,0.822661724,0.912121369,0.917900778,0.94438203,0.895332482,0.9520505,0.946211641,0.96463255,1022,627,1573,432,520,2690,1472,3363,1332,1374,4266,1676,3704,1818,1602,106443,69821,143452,59994,56919,PRGO,2/5/2015,11/6/2014,4/29/2015,155.03,152.49,184.74,2062.52002,2031.209961,2106.850098,0.016519626,0.175330785,0.01529689,0.021265442,TRUE,TRUE
2/5/2015,11/18/2014,5/6/2015,0.989349708,0.981150738,0.981802757,0.94933205,0.993422062,0.984401109,0.984504127,0.95184338,443,440,454,1565,401,766,792,807,1915,721,1125,1138,1166,2759,1060,34534,35301,35814,93375,32790,ROK,2/5/2015,11/18/2014,5/6/2015,113.04,110.89,120.85,2062.52002,2051.800049,2080.149902,0.019203019,0.066808369,0.005211065,0.008511414,TRUE,TRUE
2/5/2015,10/23/2014,4/22/2015,0.983442774,0.959514681,0.957026146,0.958472447,0.990825953,0.970107523,0.968942407,0.970253495,616,298,287,285,547,1222,371,371,417,1095,1345,632,640,667,1250,62268,27202,28578,29328,58430,TROW,2/5/2015,10/23/2014,4/22/2015,81.75,77.32,82.59,2062.52002,1950.819946,2107.959961,0.055713155,0.010222798,0.055678777,0.021792091,TRUE,FALSE
2/5/2015,10/24/2014,4/24/2015,0.982434351,0.940944003,0.935567063,0.934435537,0.987536112,0.939299941,0.931689452,0.931798649,2522,604,766,806,2481,3487,1758,2020,1996,3586,4259,2002,2222,2196,5112,140885,55028,60384,61127,147061,UTX,2/5/2015,10/24/2014,4/24/2015,120.11,103.82,116.16,2062.52002,1964.579956,2117.689941,0.145749359,-0.033439438,0.048650086,0.026397298,TRUE,FALSE
2/6/2015,11/25/2014,5/8/2015,0.406496997,0.971126376,0.974005485,0.943118951,0.516721625,0.976194687,0.978748352,0.941139069,96,201,233,1253,182,411,894,937,2288,875,318,1356,1303,2693,1245,12560,32976,33985,88747,31978,ABC,2/6/2015,11/25/2014,5/8/2015,97.04,90.32,115.3,2055.469971,2067.030029,2116.100098,0.071764345,0.172414163,-0.00560829,0.0290703,TRUE,TRUE
2/6/2015,10/24/2014,4/24/2015,0.978440836,0.9412743,0.932049869,0.939373909,0.987050396,0.946406566,0.937755639,0.943915199,1685,697,664,689,1841,2951,1443,1480,1517,3702,3625,1450,1229,1482,4672,126997,50948,45551,50676,143525,ALXN,2/6/2015,10/24/2014,4/24/2015,175.63,190.29,180.08,2055.469971,1964.579956,2117.689941,-0.080169715,0.025021687,0.045226059,0.029821326,FALSE,FALSE
2/6/2015,11/26/2014,5/8/2015,0.952589404,0.940058603,0.943094431,0.937210323,0.967306107,0.95386713,0.956358846,0.941084717,382,439,440,1480,352,1084,1194,1210,2506,1100,1209,1184,1280,3056,1345,33519,36774,37762,106634,39228,BDX,2/6/2015,11/26/2014,5/8/2015,143.32,141.26,142.01,2055.469971,2072.830078,2116.100098,0.014477728,-0.009182415,-0.008410343,0.0290703,TRUE,FALSE
2/6/2015,10/16/2014,4/23/2015,0.766372047,0.742059652,0.747884428,0.766370149,0.821859504,0.799903172,0.81292594,0.831652462,1130,598,730,909,770,3867,2689,2833,2994,2634,4045,2586,2880,2732,1720,117874,67312,75568,79720,70522,EBAY,2/6/2015,10/16/2014,4/23/2015,54.5,47.88,58.89,2055.469971,1862.76001,2112.929932,0.129502821,0.077470595,0.098445254,0.027571059,TRUE,TRUE
2/6/2015,10/31/2014,5/1/2015,0.98420822,0.950696942,0.941545975,0.947601159,0.992192931,0.959861872,0.952061869,0.956131225,987,252,257,262,1080,3224,1074,1062,1000,3253,3726,1653,1628,1645,3993,121512,44152,45745,47669,126799,EXPE,2/6/2015,10/31/2014,5/1/2015,77.87,84.97,101.69,2055.469971,2018.050049,2108.290039,-0.087257483,0.2668882,0.018372795,0.025372693,FALSE,TRUE
2/6/2015,10/30/2014,5/1/2015,0.973739378,0.93698861,0.774081079,0.940748977,0.981013069,0.944445353,0.874686078,0.951210554,1668,242,433,285,1481,3079,541,1508,609,2243,3902,1067,2689,1266,2848,131124,33877,69508,41974,120766,HBI,2/6/2015,10/30/2014,5/1/2015,115.52,106.65,31.43,2055.469971,1994.650024,2108.290039,0.07989123,-1.301680824,0.03003591,0.025372693,TRUE,FALSE
2/6/2015,11/26/2014,5/1/2015,0.973566696,0.971348941,0.971721894,0.965136933,0.979589813,0.973830155,0.974003095,0.966597419,384,428,485,884,227,916,977,1002,1756,856,1303,1338,1427,2477,1446,42890,46051,47092,84694,41700,HP,2/6/2015,11/26/2014,5/1/2015,68.02,77.73,78.47,2055.469971,2072.830078,2108.290039,-0.133439504,0.142914607,-0.008410343,0.025372693,FALSE,TRUE
2/6/2015,10/23/2014,4/22/2015,0.977235346,0.945911858,0.945147379,0.944649332,0.987675367,0.958946785,0.955892137,0.955331037,884,339,400,409,893,2894,1364,1485,1482,3097,3096,1602,1822,1820,3100,92502,37805,46395,46443,96575,ISRG,2/6/2015,10/23/2014,4/22/2015,512.27,485.53,516.93,2055.469971,1950.819946,2107.959961,0.053610752,0.009055639,0.052254749,0.025216119,TRUE,FALSE
2/6/2015,10/29/2014,2/11/2015,0.935123201,0.687506129,0.726948502,0.709242517,0.962550932,0.772918589,0.796523988,0.789903841,907,138,169,166,694,1237,187,178,296,1146,1552,270,291,318,1220,73155,14825,14596,16755,66623,LUV,2/6/2015,10/29/2014,2/11/2015,44.14,34.13,43.5,2055.469971,1982.300049,2068.530029,0.257189638,-0.014605463,0.036246707,0.006333706,TRUE,FALSE
2/6/2015,11/7/2014,5/8/2015,0.989390185,0.917804358,0.913756202,0.908392969,0.992898397,0.934941143,0.925983042,0.925460824,1856,381,439,428,1753,1869,856,897,870,1742,2227,1036,1034,1026,2163,90522,38142,40335,39854,88831,MTD,2/6/2015,11/7/2014,5/8/2015,308.91,277.69,326.29,2055.469971,2031.920044,2116.100098,0.106544589,0.054736584,0.011523338,0.0290703,TRUE,TRUE
2/6/2015,11/6/2014,5/6/2015,0.952287134,0.907767588,0.882547575,0.949407568,0.968922039,0.944761636,0.914405142,0.967782586,603,682,2330,569,625,1827,1913,3779,1766,1988,2115,2095,3987,1895,2037,67807,67988,173795,57276,66612,NWS,2/6/2015,11/6/2014,5/6/2015,15.77,14.99,14.91,2055.469971,2031.209961,2080.149902,0.050726089,-0.056077272,0.011872863,0.011935441,TRUE,FALSE
2/6/2015,11/6/2014,5/6/2015,0.952287134,0.907767588,0.882547575,0.949407568,0.968922039,0.944761636,0.914405142,0.967782586,603,682,2330,569,625,1827,1913,3779,1766,1988,2115,2095,3987,1895,2037,67807,67988,173795,57276,66612,NWSA,2/6/2015,11/6/2014,5/6/2015,16.26,15.33,14.99,2055.469971,2031.209961,2080.149902,0.058896411,-0.081324792,0.011872863,0.011935441,TRUE,FALSE
2/6/2015,10/31/2014,5/8/2015,0.72360241,0.964542242,0.946960448,0.963514745,0.814037122,0.972119011,0.947737462,0.970347189,691,396,1395,388,384,777,754,1526,739,717,1617,923,2223,1109,977,42702,33162,84766,34100,36178,PH,2/6/2015,10/31/2014,5/8/2015,120.58,127.03,121.49,2055.469971,2018.050049,2116.100098,-0.052109846,0.007518522,0.018372795,0.0290703,FALSE,FALSE
2/6/2015,11/25/2014,5/8/2015,0.988328709,0.975501678,0.974925044,0.974794749,0.987441208,0.969405946,0.969652078,0.964435061,721,801,872,1652,658,2951,3178,3197,6253,2946,3200,3253,3203,5414,3050,135367,145423,144560,258211,127687,RJF,2/6/2015,11/25/2014,5/8/2015,56.34,56.47,57.96,2055.469971,2067.030029,2116.100098,-0.002304761,0.028348355,-0.00560829,0.0290703,TRUE,FALSE
2/6/2015,10/23/2014,4/23/2015,0.987186113,0.952215007,0.863279717,0.952356336,0.992293316,0.948715517,0.898581408,0.946599141,1214,241,667,273,1127,2248,784,1499,859,2093,3348,1157,2948,1270,2951,105732,39940,65048,44824,102183,UNP,2/6/2015,10/23/2014,4/23/2015,121.81,112.23,108.12,2055.469971,1950.819946,2112.929932,0.081912117,-0.119220732,0.052254749,0.027571059,TRUE,FALSE
2/9/2015,10/22/2014,4/29/2015,0.758557153,0.754143137,0.95542085,0.956217834,0.841507935,0.818799722,0.951045314,0.951944094,1922,764,358,382,1261,2011,962,819,798,1610,4647,2433,1546,1530,2438,118248,56599,43109,43523,85229,GD,2/9/2015,10/22/2014,4/29/2015,136.94,126.31,138.53,2046.73999,1927.109985,2106.850098,0.080803671,0.011544035,0.060226815,0.028945709,TRUE,FALSE
2/9/2015,10/24/2014,4/22/2015,0.974144605,0.916544677,0.800392258,0.899734092,0.98365934,0.922485114,0.823148227,0.907052606,1961,400,1543,702,2152,2371,757,1624,1013,2799,3669,1171,3117,1421,4073,111535,34493,70259,45554,126861,LMT,2/9/2015,10/24/2014,4/22/2015,193.02,181.33,197.63,2046.73999,1964.579956,2107.959961,0.062475235,0.023602785,0.040969819,0.029472358,TRUE,FALSE
2/9/2015,11/7/2014,5/22/2015,0.913348782,0.087362835,0.934796912,0.951273076,0.929067753,0.20314111,0.958594984,0.972623943,723,229,197,220,220,2529,176,530,778,932,2475,113,830,1038,1107,104002,14027,30442,37603,39408,SYMC,2/9/2015,11/7/2014,5/22/2015,24.75,24.97,24.865,2046.73999,2031.920044,2126.060059,-0.008849615,0.004635703,0.007267098,0.038022251,FALSE,FALSE
2/10/2015,11/4/2014,5/1/2015,0.982622946,0.895189564,0.805526105,0.886134187,0.990897761,0.897938545,0.847462193,0.893363372,1102,161,419,231,1085,3450,822,1664,1009,2851,5362,1190,2875,1443,4475,129610,31009,55330,39624,124169,CVS,2/10/2015,11/4/2014,5/1/2015,101.68,85.47,100.46,2068.590088,2012.099976,2108.290039,0.17366519,-0.012070989,0.027688317,0.019009953,TRUE,FALSE
2/10/2015,10/30/2014,5/7/2015,0.800736225,0.858953366,0.868222422,0.865753451,0.872206594,0.90210944,0.908951743,0.906740111,1052,149,213,303,870,1654,559,590,642,1642,3070,856,924,944,2048,105816,33068,36466,37885,99863,FRT,2/10/2015,10/30/2014,5/7/2015,142.37,131.09,134,2068.590088,1994.650024,2088,0.082545192,-0.060589503,0.03639865,0.009339412,TRUE,FALSE
2/10/2015,11/4/2014,5/5/2015,0.903685942,0.580808865,0.880962091,0.7616221,0.956110564,0.667986189,0.866467725,0.828541488,1123,261,1001,790,1382,3085,825,3597,3064,3574,3308,415,6040,5480,4307,158057,42342,137518,151593,162896,HCP,2/10/2015,11/4/2014,5/5/2015,42.68,44.38,39.55,2068.590088,2012.099976,2089.459961,-0.039058491,-0.076164732,0.027688317,0.010038382,FALSE,FALSE
2/10/2015,10/29/2014,5/6/2015,0.774175194,0.971686053,0.951020496,0.975155989,0.878462333,0.978378886,0.950737515,0.976326878,626,474,878,367,414,1226,1406,2762,1161,1079,1869,1527,2775,1527,1387,56271,51658,110649,47841,47571,HRS,2/10/2015,10/29/2014,5/6/2015,76.06,68.56,78.5,2068.590088,1982.300049,2080.149902,0.103813228,0.031576122,0.042609447,0.005572701,TRUE,TRUE
2/10/2015,10/21/2014,4/21/2015,0.985170674,0.94486698,0.954482785,0.956263277,0.992811349,0.950779003,0.954012405,0.957334522,1114,353,336,345,1049,1517,645,674,712,1522,2280,957,833,847,2199,90494,30736,31310,32266,87762,OMC,2/10/2015,10/21/2014,4/21/2015,75.19,69.01,76.64,2068.590088,1941.280029,2097.290039,0.085766822,0.01910089,0.063519694,0.013778795,TRUE,TRUE
2/10/2015,10/28/2014,2/18/2015,0.97375353,0.922546777,0.921584735,0.921689038,0.984888538,0.937856052,0.937067794,0.938929082,1847,537,668,721,1704,3294,2091,2213,2545,3586,4191,2607,2546,2773,4609,153245,69607,66610,71058,150413,PCG,2/10/2015,10/28/2014,2/18/2015,56.81,47.52,55.55,2068.590088,1985.050049,2099.679932,0.178561692,-0.02242885,0.041223131,0.014917661,TRUE,FALSE
2/10/2015,11/10/2014,5/6/2015,0.980448361,0.951491053,0.953809427,0.955978267,0.986862888,0.94819771,0.952820415,0.954713414,1132,392,403,404,1089,2444,875,933,957,2308,3916,1409,1562,1599,3650,124784,50233,55182,56176,122456,UNH,2/10/2015,11/10/2014,5/6/2015,108.97,94.75,113.49,2068.590088,2038.26001,2080.149902,0.139830771,0.040642112,0.014770751,0.005572701,TRUE,TRUE
2/10/2015,11/25/2014,5/12/2015,0.94416627,0.871713687,0.947168692,0.94226353,0.968061924,0.945836026,0.965746019,0.954032383,899,875,914,2142,801,1987,1925,2015,3239,1835,2276,1919,2066,3707,1845,76273,74848,78704,142104,71277,VAR,2/10/2015,11/25/2014,5/12/2015,92.53,89.09,86.9,2068.590088,2067.030029,2099.120117,0.037885822,-0.062774884,0.00075445,0.014651007,TRUE,FALSE
2/10/2015,11/4/2014,5/12/2015,0.961470827,0.644273706,0.955049878,0.96507594,0.971928145,0.776050735,0.964033298,0.973168135,445,467,1149,573,503,1644,1706,2732,2203,1763,1834,1040,2981,2558,1999,55628,53305,105485,63444,58231,WDC,2/10/2015,11/4/2014,5/12/2015,104.08,100,95.96,2068.590088,2012.099976,2099.120117,0.039989648,-0.081228396,0.027688317,0.014651007,TRUE,FALSE
2/11/2015,11/5/2014,5/7/2015,0.988362478,0.963552492,0.948890279,0.952467072,0.992933556,0.96184961,0.952164025,0.953520007,1194,315,315,306,1280,1199,533,566,524,1211,1895,1012,1097,1007,1940,80408,35390,38702,37313,82252,ALK,2/11/2015,11/5/2014,5/7/2015,64.51,53.97,64.96,2068.530029,2023.569946,2088,0.178391914,0.006951445,0.021974973,0.009368446,TRUE,FALSE
2/11/2015,10/24/2014,5/8/2015,0.980308643,0.947536603,0.942933365,0.698745385,0.987023407,0.945859193,0.940084113,0.828829334,719,213,219,668,948,1406,439,589,1726,1904,2043,745,898,2953,3033,78995,28538,32398,58948,93224,CERN,2/11/2015,10/24/2014,5/8/2015,67.71,61.12,68.02,2068.530029,1964.579956,2116.100098,0.102394735,0.0045679,0.051559764,0.022736594,TRUE,FALSE
2/11/2015,10/15/2014,4/15/2015,0.980416034,0.93694451,0.939635206,0.941238469,0.989284925,0.940867359,0.943234705,0.944555387,1434,246,252,248,1391,2075,835,825,833,2071,2742,1128,1158,1183,2764,106090,35849,37764,38902,104779,CSX,2/11/2015,10/15/2014,4/15/2015,35.94,32.98,32.86,2068.530029,1862.48999,2106.629883,0.085949564,-0.089594769,0.104923927,0.018251235,FALSE,FALSE
2/11/2015,10/24/2014,4/15/2015,0.886482648,0.115389566,0.881591982,0.882998877,0.9053268,0.260377354,0.897302929,0.898442231,336,240,337,357,1950,763,169,653,747,3618,1228,115,1129,1272,5273,34984,13602,35588,39653,147486,DAL,2/11/2015,10/24/2014,4/15/2015,44.98,39.44,44.2,2068.530029,1964.579956,2106.629883,0.131437417,-0.017493157,0.051559764,0.018251235,TRUE,FALSE
2/11/2015,11/6/2014,5/4/2015,0.989214809,0.934044865,0.957199227,0.95986373,0.994540348,0.928321674,0.952466292,0.955025881,914,519,374,405,963,1949,1115,757,922,2161,2335,2021,1138,1170,2779,92973,53154,41359,43554,96943,HSIC,2/11/2015,11/6/2014,5/4/2015,141.99,130.31,142.06,2068.530029,2031.209961,2114.48999,0.085840405,0.000492871,0.018206569,0.02197542,TRUE,FALSE
2/11/2015,2/6/2015,4/30/2015,0.189469924,0.182215829,0.181736488,0.269741976,0.383338139,0.374681634,0.371736182,0.498211106,138,169,166,694,134,187,178,296,1146,179,270,291,318,1220,140,14825,14596,16755,66623,12328,LUV,2/11/2015,2/6/2015,4/30/2015,43.5,44.14,40.56,2068.530029,2055.469971,2085.51001,-0.014605463,-0.069978579,0.006333706,0.00817521,FALSE,FALSE
2/11/2015,10/22/2014,4/29/2015,0.971026316,0.932607487,0.928923205,0.935784191,0.978295487,0.927546217,0.923894679,0.937140324,1087,265,306,353,1672,2005,744,738,728,2169,2793,860,854,968,3320,91357,27554,28568,30208,102523,NSC,2/11/2015,10/22/2014,4/29/2015,109.11,106.5,103.18,2068.530029,1927.109985,2106.850098,0.024211563,-0.055881512,0.070816761,0.018355763,FALSE,FALSE
2/11/2015,10/29/2014,4/29/2015,0.748799721,0.970469519,0.963981803,0.964285417,0.867887918,0.971718897,0.965413191,0.966013793,5216,2043,2284,2272,3585,8784,5494,5759,5763,8134,10794,3961,4266,4311,7050,338519,166569,175468,176316,275730,PFG,2/11/2015,10/29/2014,4/29/2015,50.09,51.37,51.95,2068.530029,1982.300049,2106.850098,-0.025232957,0.03646033,0.042580413,0.018355763,FALSE,TRUE
2/11/2015,10/23/2014,4/23/2015,0.976142682,0.932245476,0.941387694,0.943029131,0.981382603,0.940257178,0.939976125,0.942914118,2878,678,703,767,2600,3294,1328,1398,1456,2992,5001,1757,1715,1731,3999,150346,49848,52386,54291,138615,RTN,2/11/2015,10/23/2014,4/23/2015,107.15,98.88,108.55,2068.530029,1950.819946,2112.929932,0.080322728,0.012981174,0.058588455,0.021237354,TRUE,FALSE
2/12/2015,10/22/2014,4/22/2015,0.984628026,0.955508751,0.951080168,0.945229329,0.990897876,0.959425792,0.954491763,0.953558485,2289,669,740,953,1951,3327,1466,1488,1699,3014,4369,2075,2066,2185,4106,142892,56660,59092,66259,141936,BA,2/12/2015,10/22/2014,4/22/2015,148.09,121.45,151.19,2088.47998,1927.109985,2107.959961,0.198317542,0.020717127,0.080415056,0.009284118,TRUE,TRUE
2/12/2015,10/30/2014,4/30/2015,0.950391065,0.97162254,0.962608871,0.966168447,0.948989439,0.97027037,0.960570339,0.965138315,2263,472,563,582,1593,4361,1121,1372,1340,2644,7795,1769,2412,2373,3658,163100,46051,56176,53491,112682,BWA,2/12/2015,10/30/2014,4/30/2015,61.38,54.37,59.2,2088.47998,1994.650024,2085.51001,0.121271518,-0.036162507,0.045967911,-0.001423085,TRUE,FALSE
2/12/2015,12/3/2014,4/23/2015,0.912300109,0.913708138,0.728686051,0.097385337,0.918324755,0.921723917,0.771717198,0.230474676,662,882,958,281,2026,1118,1320,2493,1096,3082,1056,1337,4375,2239,4114,49419,59014,92117,32115,161522,EQT,2/12/2015,12/3/2014,4/23/2015,80.75,90.06,87.54,2088.47998,2074.330078,2112.929932,-0.109118153,0.08073787,0.006798272,0.011639059,FALSE,TRUE
2/12/2015,10/30/2014,4/30/2015,0.98945534,0.953320445,0.948251724,0.950031693,0.99455237,0.962033906,0.954051765,0.9559535,2804,1392,1652,1703,2735,4697,3083,3369,3422,4290,4826,3189,3359,3509,4623,163296,93520,102519,106274,167278,MMM,2/12/2015,10/30/2014,4/30/2015,165.91,152.1,156.39,2088.47998,1994.650024,2085.51001,0.086907273,-0.059092585,0.045967911,-0.001423085,TRUE,FALSE
2/12/2015,10/9/2014,4/23/2015,0.976559838,0.918215851,0.435138473,0.907288096,0.986130299,0.933223762,0.575200746,0.929357174,1839,501,375,638,2155,3339,1246,751,1456,3238,3035,1110,194,1220,3040,122937,41620,21742,47456,133101,PEP,2/12/2015,10/9/2014,4/23/2015,100.27,93.57,95.73,2088.47998,1928.209961,2112.929932,0.069156728,-0.046334819,0.079844428,0.011639059,FALSE,FALSE
2/12/2015,11/4/2014,5/7/2015,0.981550542,0.789520817,0.945145031,0.944894166,0.990023878,0.820906221,0.947950046,0.946859071,1985,1548,1104,1101,2142,2302,2572,1390,1401,2446,2559,3685,1639,1521,3164,111492,81114,56932,57464,125867,REGN,2/12/2015,11/4/2014,5/7/2015,401.74,372.39,468.62,2088.47998,2012.099976,2088,0.075863421,0.153987092,0.037257578,-0.000229849,TRUE,TRUE
2/12/2015,10/16/2014,4/23/2015,0.986043382,0.943561795,0.934771759,0.937112918,0.992365525,0.947911385,0.938057867,0.938535225,1709,475,568,548,1678,2384,1057,1155,1170,2394,3355,1770,1845,1870,3184,130012,62441,67270,67697,132066,SNA,2/12/2015,10/16/2014,4/23/2015,144.69,121.85,152.72,2088.47998,1862.76001,2112.929932,0.171802743,0.054012657,0.114377255,0.011639059,TRUE,TRUE
2/12/2015,10/23/2014,4/30/2015,0.828117383,0.81482588,0.816917777,0.736813103,0.923881768,0.884242828,0.881079134,0.843008802,1282,330,275,292,1491,2124,836,936,938,2934,3183,1161,1213,1256,5819,93104,33839,35573,37285,110532,SYK,2/12/2015,10/23/2014,4/30/2015,93.37,83.53,92.24,2088.47998,1950.819946,2085.51001,0.111364246,-0.012176219,0.06818675,-0.001423085,TRUE,FALSE
2/12/2015,11/6/2014,5/7/2015,0.988595005,0.949446883,0.912247045,0.933345521,0.992343032,0.947265316,0.911870451,0.934463024,3260,1151,1659,1445,3377,5672,2302,3654,3460,5845,5014,2170,4967,3220,4687,220386,88038,129849,115309,216472,TAP,2/12/2015,11/6/2014,5/7/2015,73.78,77.05,74.02,2088.47998,2031.209961,2088,-0.04336687,0.003247635,0.027804864,-0.000229849,FALSE,TRUE
2/12/2015,10/21/2014,4/21/2015,0.986386351,0.939031503,0.929914749,0.930084396,0.993196914,0.935898591,0.92478075,0.925557752,3024,920,1270,1251,3048,8202,2422,2831,2929,8698,7831,2301,2464,2561,8615,218275,69294,78542,78406,232595,TRV,2/12/2015,10/21/2014,4/21/2015,108.04,94.24,101.88,2088.47998,1941.280029,2097.290039,0.136656809,-0.058705879,0.073088955,0.004209535,TRUE,FALSE
2/13/2015,10/29/2014,4/28/2015,0.975269588,0.942526366,0.95109104,0.952473615,0.985155584,0.952487184,0.948879197,0.951269761,1285,431,480,429,1471,2468,1160,1148,1073,2650,3258,1950,1900,1536,3554,124987,75906,79658,76073,142256,AJG,2/13/2015,10/29/2014,4/28/2015,47.5,47.41,48.67,2096.98999,1982.300049,2114.76001,0.001896534,0.024333113,0.056245167,0.008438357,FALSE,TRUE
2/13/2015,10/24/2014,4/28/2015,0.048353335,0.966192788,0.968406703,0.967882383,0.159071031,0.969865557,0.968916915,0.968260764,444,1086,1076,1070,2725,1359,1547,1685,1657,2663,2218,2270,2307,2286,3698,30468,58923,61035,61194,121532,BMY,2/13/2015,10/24/2014,4/28/2015,60.04,53.63,64.54,2096.98999,1964.579956,2114.76001,0.112902394,0.07227418,0.065224519,0.008438357,TRUE,TRUE
